Campaña;Cultivo;Actividad;"Cambio
Actividad";Centro;Administracion;Zona;Establecimiento;Lote;CECO;Ha Totales;Ha Asignadas;Código;Nombre;Fecha Inicio;Fecha Fin;Fecha Contable;Fecha Creacion;Fecha Actualiz.;Estado;Categoria;Cod. SAP;Insumo;Almacen SAP;U. Medida;Cantidad Real;Dosis Real;Porc. utiliza Real;Costo x Unid. Real usd;Costo x HA Real usd;Costo Total usd;Gasto x Unid. Real  $$;Gasto x HA Real $$;GastoTotal $$;Nro° OT;Contratista/Operario;Maquinaria;TC;Socio;Nro° OT Anulación;Observaciones
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 15;1121333;63.18;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;724186;ACEFATO 75 % WP;2100-2101 - Anonima SA - Pozo ;KG;38.43;0.61;100.00;12.22;7.45;469.57;12,925.81;7,883.87;496,683.26;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 15;1121333;63.18;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;19.98;0.32;100.00;1.02;0.32;20.37;1,078.69;342.01;21,547.11;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 15;1121333;63.18;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;16.96;0.27;100.00;1.02;0.27;17.30;1,078.80;290.46;18,298.33;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 15;1121333;63.18;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;6.45;0.10;100.00;5.99;0.61;38.64;6,335.71;648.70;40,868.57;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-2101 - Anonima SA - Pozo ;L;166.64;2.49;100.00;4.56;11.34;759.90;4,646.64;11,557.33;774,334.43;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQPQHERBICIDA;699977;FLUMIOXAZIN 48% SC;2100-2101 - Anonima SA - Pozo ;L;7.99;0.12;100.00;19.96;2.38;159.48;20,339.34;2,425.46;162,506.83;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;20.55;0.31;100.00;1.78;0.55;36.57;1,813.82;556.20;37,265.19;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;34.24;0.51;100.00;0.83;0.42;28.44;846.28;432.53;28,978.22;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;819;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;31/12/2024;31/12/2024;05/12/2024;20/01/2025;Terminada;SEMILLAS;721922;SEMILLA BRACHIARIA RUZIZIENSIS;2100-2101 - Anonima SA - Pozo ;KG;261.78;3.91;100.00;3.74;14.61;979.07;3,852.20;15,051.33;1,008,439.15;500000370;;;1030.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1013;40001698;40001698 - SIEMBRA PRECISION PLANTING;27/12/2024;10/01/2025;10/01/2025;05/12/2024;16/01/2025;Terminada;SEMILLAS;722825;SEMILLA DE MAIZ P2297 PWUE;2100-2101 - Anonima SA - Pozo ;BAG;1.92;0.03;100.00;149.76;4.29;287.24;155,147.32;4,441.54;297,582.49;500000364;;;1036.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1013;40001698;40001698 - SIEMBRA PRECISION PLANTING;27/12/2024;10/01/2025;10/01/2025;05/12/2024;16/01/2025;Terminada;SEMILLAS;722825;SEMILLA DE MAIZ P2297 PWUE;2100-2101 - Anonima SA - Pozo ;BAG;50.86;0.76;100.00;149.76;113.69;7,616.98;155,149.60;117,778.90;7,891,186.31;500000364;;;1036.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;3.26;0.05;100.00;5.99;0.29;19.55;6,174.56;300.84;20,155.67;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQINSECTICIDA;719250;ESFENVALERATO 10%  ACETAMIPRID 10% EC;2100-2101 - Anonima SA - Pozo ;L;1.63;0.02;100.00;30.24;0.74;49.36;31,178.47;759.52;50,888.10;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-2101 - Anonima SA - Pozo ;L;2.86;0.04;100.00;17.31;0.74;49.45;17,848.67;760.91;50,980.66;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;704717;ISOXAFLUTOLE 22.5%THIENC 9%CYPR 15% SC;2100-2101 - Anonima SA - Pozo ;L;19.59;0.29;100.00;99.64;29.13;1,951.54;102,728.84;30,030.36;2,012,033.60;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-2101 - Anonima SA - Pozo ;L;66.92;1.00;100.00;7.19;7.18;481.28;7,414.95;7,405.88;496,196.63;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-2101 - Anonima SA - Pozo ;L;6.73;0.10;100.00;17.31;1.74;116.57;18,116.90;1,820.80;121,993.21;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;3.37;0.05;100.00;5.99;0.30;20.17;6,269.06;315.03;21,106.88;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;20.20;0.30;100.00;1.78;0.54;35.95;1,862.56;561.60;37,625.60;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;2344;30000844;30000844 - FERTILIZACION NEUMÁTICA ;30/01/2025;10/02/2025;10/02/2025;05/12/2024;25/02/2025;Terminada;AGROQFERTILSOLIDOS;716853;UREA DE LIBERACION RETARDADA;2100-2101 - Anonima SA - Pozo ;KG;7,699.85;114.92;100.00;0.64;72.98;4,890.18;670.03;76,998.94;5,159,136.26;500000458;;;1055.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1000;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;03/02/2025;07/02/2025;07/02/2025;05/12/2024;07/02/2025;Terminada;AGROQUIMICOS;713073;LUFENURON 5%  PROFENOFOS 50% EC;2100-2101 - Anonima SA - Pozo ;L;16.75;0.25;100.00;15.17;3.79;254.15;15,981.28;3,995.32;267,686.41;500000437;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1000;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;03/02/2025;07/02/2025;07/02/2025;05/12/2024;07/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;6.70;0.10;100.00;5.99;0.60;40.13;6,307.81;630.78;42,262.32;500000437;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;1000;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;03/02/2025;07/02/2025;07/02/2025;05/12/2024;07/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;107.67;1.61;100.00;1.02;1.64;109.80;1,074.10;1,726.16;115,647.74;500000437;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;40;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;06/02/2025;09/02/2025;09/02/2025;05/12/2024;10/02/2025;Terminada;AGROQPQHERBICIDA;718226;GLUFOSINATO DE AMONIO 20% SL;2100-2101 - Anonima SA - Pozo ;L;5.00;2.50;100.00;10.78;26.95;53.90;11,354.04;28,385.09;56,770.18;500000446;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;40;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;06/02/2025;09/02/2025;09/02/2025;05/12/2024;10/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-2101 - Anonima SA - Pozo ;L;1.00;0.50;100.00;1.60;0.80;1.60;1,685.20;842.60;1,685.20;500000446;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;40;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;06/02/2025;09/02/2025;09/02/2025;05/12/2024;10/02/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;1.00;0.50;100.00;0.83;0.42;0.83;877.67;438.94;877.67;500000446;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;AGROQPQINSECTICIDA;724186;ACEFATO 75 % WP;2100-2101 - Anonima SA - Pozo ;KG;40.87;0.61;100.00;12.22;7.45;499.38;12,925.81;7,883.87;528,218.62;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;21.24;0.32;100.00;1.02;0.32;21.66;1,078.69;342.01;22,915.17;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;18.04;0.27;100.00;1.02;0.27;18.40;1,078.80;290.46;19,460.12;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 16;1121330;67.01;2344;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;20/02/2025;20/02/2025;01/04/2025;05/12/2024;25/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;6.86;0.10;100.00;5.99;0.61;41.09;6,335.71;648.70;43,463.39;500000476;;;1057.75;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;714586;GLUFOSINATO DE AMONIO 28% SL;2100-2101 - Anonima SA - Pozo ;L;159.18;2.49;100.00;4.56;11.34;725.87;4,646.64;11,557.33;739,662.75;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQPQHERBICIDA;699977;FLUMIOXAZIN 48% SC;2100-2101 - Anonima SA - Pozo ;L;7.63;0.12;100.00;19.96;2.38;152.34;20,339.34;2,425.46;155,230.41;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;19.63;0.31;100.00;1.78;0.55;34.93;1,813.82;556.20;35,596.60;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;587;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;11/12/2024;16/12/2024;16/12/2024;05/12/2024;14/01/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;32.71;0.51;100.00;0.83;0.42;27.16;846.28;432.53;27,680.69;500000277;;;1019.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1525;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;13/01/2025;13/01/2025;05/12/2024;20/01/2025;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-2101 - Anonima SA - Pozo ;KG;67.15;1.05;100.00;0.37;0.39;24.86;384.27;403.12;25,802.62;500000369;;;1038.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1525;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;13/01/2025;13/01/2025;05/12/2024;20/01/2025;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-2101 - Anonima SA - Pozo ;KG;2,751.37;42.99;100.00;0.37;15.91;1,018.28;384.16;16,516.23;1,056,976.86;500000369;;;1038.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1525;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;13/01/2025;13/01/2025;05/12/2024;20/01/2025;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-2101 - Anonima SA - Pozo ;KG;776.39;12.13;100.00;0.37;4.49;287.34;384.16;4,660.61;298,262.23;500000369;;;1038.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1525;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;13/01/2025;13/01/2025;05/12/2024;20/01/2025;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-2101 - Anonima SA - Pozo ;KG;1,259.02;19.67;100.00;0.37;7.28;465.96;384.16;7,557.85;483,668.49;500000369;;;1038.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1525;30002591;30002591 - PLUS POR FERTILIZACION EN SIEMBRA;27/12/2024;13/01/2025;13/01/2025;05/12/2024;20/01/2025;Terminada;FERTILIZANTES;723125;SUPER FOSFATO SIMPLE;2100-2101 - Anonima SA - Pozo ;KG;45.32;0.71;100.00;0.37;0.26;16.77;384.16;272.06;17,412.06;500000369;;;1038.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1013;40001698;40001698 - SIEMBRA PRECISION PLANTING;27/12/2024;10/01/2025;10/01/2025;05/12/2024;16/01/2025;Terminada;SEMILLAS;722825;SEMILLA DE MAIZ P2297 PWUE;2100-2101 - Anonima SA - Pozo ;BAG;1.83;0.03;100.00;149.76;4.29;274.38;155,147.32;4,441.54;284,257.97;500000364;;;1036.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1013;40001698;40001698 - SIEMBRA PRECISION PLANTING;27/12/2024;10/01/2025;10/01/2025;05/12/2024;16/01/2025;Terminada;SEMILLAS;722825;SEMILLA DE MAIZ P2297 PWUE;2100-2101 - Anonima SA - Pozo ;BAG;48.58;0.76;100.00;149.76;113.69;7,275.92;155,149.60;117,778.90;7,537,849.70;500000364;;;1036.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQINSECTICIDA;719250;ESFENVALERATO 10%  ACETAMIPRID 10% EC;2100-2101 - Anonima SA - Pozo ;L;1.56;0.02;100.00;30.24;0.74;47.15;31,178.47;759.52;48,609.54;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;716992;S-METOLACLORO 96% EC;2100-2101 - Anonima SA - Pozo ;L;63.92;1.00;100.00;7.19;7.18;459.73;7,414.95;7,405.88;473,978.87;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQUIMICOS;704717;ISOXAFLUTOLE 22.5%THIENC 9%CYPR 15% SC;2100-2101 - Anonima SA - Pozo ;L;18.71;0.29;100.00;99.64;29.13;1,864.15;102,728.84;30,030.36;1,921,942.57;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-2101 - Anonima SA - Pozo ;L;2.73;0.04;100.00;17.31;0.74;47.23;17,848.67;760.91;48,697.94;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;821;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;30/12/2024;03/01/2025;30/04/2025;05/12/2024;14/01/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;3.12;0.05;100.00;5.99;0.29;18.67;6,174.56;300.84;19,253.18;500000303;;;1031.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;19.30;0.30;100.00;1.78;0.54;34.34;1,862.56;561.60;35,940.87;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-2101 - Anonima SA - Pozo ;L;6.43;0.10;100.00;17.31;1.74;111.35;18,116.90;1,820.80;116,530.82;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;1194;30002480;30002480 - PULVERIZACION AEREA X 10 LITROS;21/01/2025;23/01/2025;23/01/2025;05/12/2024;23/01/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;3.22;0.05;100.00;5.99;0.30;19.27;6,269.06;315.03;20,161.79;500000417;;;1046.50;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;2344;30000844;30000844 - FERTILIZACION NEUMÁTICA ;30/01/2025;10/02/2025;10/02/2025;05/12/2024;25/02/2025;Terminada;AGROQFERTILSOLIDOS;716853;UREA DE LIBERACION RETARDADA;2100-2101 - Anonima SA - Pozo ;KG;7,355.08;114.92;100.00;0.64;72.98;4,671.21;670.03;76,998.94;4,928,130.73;500000458;;;1055.00;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;194;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;04/02/2025;07/02/2025;07/02/2025;05/12/2024;10/02/2025;Terminada;FERTILIZANTES;721441;FERTILIZANTE LÍQUI N-P-K-Mg-Zn-S-B-MN-CA;2100-2101 - Anonima SA - Pozo ;L;131.96;2.06;100.00;1.02;2.10;134.60;1,074.32;2,214.97;141,765.28;500000438;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;194;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;04/02/2025;07/02/2025;07/02/2025;05/12/2024;10/02/2025;Terminada;AGROQPQCOADYUVANTE;723104;COADYUVANTE BIOMAX;2100-2101 - Anonima SA - Pozo ;L;6.60;0.10;100.00;5.99;0.62;39.53;6,309.81;650.52;41,631.74;500000438;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;194;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;04/02/2025;07/02/2025;07/02/2025;05/12/2024;10/02/2025;Terminada;AGROQUIMICOS;713073;LUFENURON 5%  PROFENOFOS 50% EC;2100-2101 - Anonima SA - Pozo ;L;16.49;0.26;100.00;15.17;3.91;250.29;15,982.02;4,119.08;263,620.87;500000438;;;1053.25;;;
2024-2025;Maiz;Maíz;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 17;1121331;64.37;40;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;06/02/2025;09/02/2025;09/02/2025;05/12/2024;10/02/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;1.00;0.50;100.00;0.83;0.42;0.83;877.67;438.94;877.67;500000446;;;1053.25;;;
